userName,score,at,content
Pengguna Google,1,2024-01-14 04:28:44,Gagal verifikasi wajah
Pengguna Google,5,2024-01-14 04:22:03,"Sangat baik,mempermudah dalam hal transaksi"
Pengguna Google,5,2024-01-14 04:12:07,Makin memudahkan bertransaksi
Pengguna Google,1,2024-01-14 04:05:40,"Mau pindah m banking ke hp baru kok Vermuk gagal terus kenapa ya, padahal sudah sesuai aturan, kartu sim di slot 1 utama, nomor ada pulsanya, data pakai nomor yg buat m banking juga,, ini kenapa"
Pengguna Google,1,2024-01-14 03:56:07,"Asli paling parah ini bank sok keren aplikasi banyak...verifikasi aja pas wajah mentok gagal mulu capeeee....ujung"" nya nlp halo bca di suruh nunggu tlp dari pihak tim terkait mulu ampunnnnnn gak di tlp"" juga ini bank paling konyol Mbanking....mybca sama aja semua bener"" bank yg paling parahhhh masa iya 3 x ganti HP dari Tahun ke Tahun begini terusss kacauuuuu...mau WA bca mau Chat bca sama aja mohon maaf nanti kita tanya kan ke tim terkait itu mulu jawabannya....aplikasi gak ada yg bener."
Pengguna Google,1,2024-01-14 02:54:46,"ganti device, verifikasi wajah gagal terus, males mesti ke cabang lagi, kok jadi jelek gini ya bca"
Pengguna Google,5,2024-01-14 02:51:58,mntap
Pengguna Google,5,2024-01-14 02:47:05,Good
Pengguna Google,5,2024-01-14 01:50:21,Sangat membatu sekali
Pengguna Google,1,2024-01-14 00:37:22,Tidak bisa verifikasi wajah... aplikasi terhenti disitu. Pdhl jaringan ok
Pengguna Google,5,2024-01-14 00:20:21,Easy Life
Pengguna Google,5,2024-01-13 23:48:06,I like it memudahkn sgalanya
Pengguna Google,4,2024-01-13 23:25:40,😊🙏
Pengguna Google,5,2024-01-13 23:07:54,Good
Pengguna Google,1,2024-01-13 22:48:44,"Mau transfer aja susah,setelah daftarkan norek buat di transfer, nunggu lamaaa,di suruh datang ke kantor bca terdekat, padahal internet lancar,semua sdh di ikuti sesuai prosedur, lah ini aplikasi buat apa????? Apa hanya buat lihat saldo doang🤔"
Pengguna Google,5,2024-01-13 21:23:00,Mantap
Pengguna Google,3,2024-01-13 20:14:23,Sering eror
Pengguna Google,1,2024-01-13 16:55:24,Setelah update malah tambah ancur verifikasi gagal terus. Kalo belum siap meluncurkan metode baru jangan d luncurin. Siapa sih yg punya ide buang2 waktu ja.. mending pindah bank
Pengguna Google,5,2024-01-13 16:26:46,Semoga makin baik
Pengguna Google,5,2024-01-13 16:13:27,Makin nyaman memakai BCA mobile ini
Pengguna Google,5,2024-01-13 15:25:18,Ok
Pengguna Google,1,2024-01-13 15:22:02,susah banget aktivasi nya..udh coba aktivasi berulang2 aktivasi tetep susah banget.
Pengguna Google,1,2024-01-13 14:46:15,Ko q gk bisa masuk ke aplikasi ya ka
Pengguna Google,5,2024-01-13 14:31:56,Good jobs
Pengguna Google,1,2024-01-13 14:03:45,"Internet Telkomsel tidak bisa BCA(internet banking juga), dengan internet lain bagus."
Pengguna Google,1,2024-01-13 13:56:46,"Gajelas masukin kode otp terus tapi ga dikirim kirim ,sinyal kartu full padahal ,kartu aktif dicoba pake wifi juga sama aja"
Pengguna Google,4,2024-01-13 13:50:54,Akan lebih baik apabila di tambah fitur biometrik login spy lebih memudahkan dalam penggunaan aplikasj dan bertransaksi
Pengguna Google,1,2024-01-13 13:43:19,Lah kirain hp sy yg knpa2 ternyata banyak yg sama masalahnya di verifikasi wajah gagal terus pdhl sy ga oplas dan kebanyakan yg saya baca ulasan bln kmaren berati sampe skrng diabaikan ga di perbaiki...parah sih sebulan lebih blm ada penanganan nih BCA malah suruh chat email halo BCA lah email lah balesanya ga ngertilagi bukanya ditangani
Pengguna Google,5,2024-01-13 12:50:24,Kenapa ga bisa transaksi ya...sel alu ada tulisan untuk saat ini prepikasi tdk dapat dilakukan...tolong di oerbaiki lagi dong...trimakash
Pengguna Google,5,2024-01-13 12:24:19,Okok
Pengguna Google,1,2024-01-13 12:18:45,"Apaan sich makin kesini makin gak jelas tiap log in eror terus , bukannya mempermudah malah bikin emosi"
Pengguna Google,5,2024-01-13 12:08:44,Ok good
Pengguna Google,1,2024-01-13 12:07:52,"Mau nanya, sya masuk bencing kok keluar sendri"
Pengguna Google,5,2024-01-13 11:40:38,nyoh
Pengguna Google,1,2024-01-13 11:14:16,"Kok sekarang exspresi potongannya sadis bngt si,dulu nya sebulan 7500, skrng bnyk bngt, blum ada sebulan d potong 5k trs d potong lagi jdi 25k😭lama² ludes jd 1jt😡"
Pengguna Google,5,2024-01-13 11:05:02,Ok
Pengguna Google,5,2024-01-13 10:58:31,Sangat membantu Karna simple dan mudah
Pengguna Google,5,2024-01-13 10:47:18,👍
Pengguna Google,1,2024-01-13 10:25:33,Ok
Pengguna Google,5,2024-01-13 10:25:12,Aplikasinya bagus semua menjadi mudah transaksi apapun
Pengguna Google,5,2024-01-13 10:07:34,sangat fungsional dan efektip
Pengguna Google,2,2024-01-13 09:26:42,Pas mau login selalu bermasalah... sudah di uninstal download lagi habis itu jadi..berapa hari pas mau login ulang..tidak jadi lagi..masa mau login unintal terus intal lagi..
Pengguna Google,5,2024-01-13 09:18:29,Ok
Pengguna Google,1,2024-01-13 08:19:10,"muncul notif error dengan code 205 selama 3 hari ini, akses masuk sudah sesuai dengan nomer hp terdaftar. saya jadi tidak bisa menggunakan mobile banking sama sekali untuk transaksi instan"
Pengguna Google,5,2024-01-13 07:54:21,Aplikasi yang sangat bagus
Pengguna Google,5,2024-01-13 06:38:44,Memudahkan untuk bertransaksi
Pengguna Google,5,2024-01-13 06:22:13,Selalu lancar
Pengguna Google,1,2024-01-13 06:19:05,"Pulsa ada.. jaringan stabil..tapi verifikasi gagal terus. Tolong dong di permudah.. katanya bisa dilakukan sendiri dirumah. Ini sudh dilakukan sendiri dirumah,verifikasi gagal terus tapi pulsa kesedot.gimana solusinya ya"
Pengguna Google,1,2024-01-13 06:01:10,Indikator nya merah terus. Padahal jaringan bagus. Udah di restart aplikasi terus tetap aja ga bisa. Malah sampe restart hp sama juga ga bisa. Jelek
Pengguna Google,5,2024-01-13 06:00:03,Pelayanan online cepat
Pengguna Google,5,2024-01-13 05:51:43,Lose
Pengguna Google,4,2024-01-13 05:35:02,Bagus bagus
Pengguna Google,1,2024-01-13 05:30:22,Kecewa saya sama BCA mobile mata saya sipit setiap verifikasi selalu bilang buka mata saja sampe melotot2 baru terrekam mending berhasil ini gagal Bnr2 kecewa dengan sistematis BCA ini
Pengguna Google,5,2024-01-13 04:31:29,Sangat membantu
Pengguna Google,5,2024-01-13 04:15:10,sllu terdepan😇😇
Pengguna Google,5,2024-01-13 04:05:48,Keren
Pengguna Google,5,2024-01-13 04:04:22,Very nice...
Pengguna Google,1,2024-01-13 02:58:24,"Verif wajah biometrik susahnya minta ampun gagal terus Mohon segera diperbaiki jangan seperti ini,menyusahkan bagi org yg membutuhkan kenyamanan"
Pengguna Google,1,2024-01-13 02:52:56,"tidak bisa dan susahnya verifikasi wajah,, ga seperti aplikasi lain,,paraaaah, ngapain juga pake verifikasi wajah"
Pengguna Google,1,2024-01-13 02:47:50,Bca kenapa jadi gini?
Pengguna Google,5,2024-01-13 02:40:25,👍👍👍👍
Pengguna Google,5,2024-01-13 02:36:53,Mantap
Pengguna Google,1,2024-01-13 01:40:17,Mau log in aja susah bner beda bnget ama yg lain verifikasi muka susah nya minta ampun malah ujungnya harus tlp cs
Pengguna Google,5,2024-01-13 01:14:57,Lebih praktis.
Pengguna Google,5,2024-01-13 01:08:56,Sgt baik BCA trasnfer gratis dan tidak lelet
Pengguna Google,5,2024-01-12 23:47:58,Pelayanan ok
Pengguna Google,1,2024-01-12 22:20:26,kenapa ya punya saya unable to authenticate your identity trs min?
Pengguna Google,5,2024-01-12 21:44:01,Sangat baik
Pengguna Google,5,2024-01-12 21:42:56,iwm w kaa.3amkamk9m me
Pengguna Google,1,2024-01-12 18:46:52,"Gak bisa registrasi ulang ini maunya gimana, harus ke kantor bca? Ini daerah plosokk mana ada kantor bca, malah mempersulit masyarakat fkk"
Pengguna Google,2,2024-01-12 18:18:17,Bagaimna cara saya menguhungi whatsapp bca
Pengguna Google,5,2024-01-12 16:25:28,Ok mantap..
Pengguna Google,1,2024-01-12 16:20:42,Ga bisa login. Aplikasi pe'a
Pengguna Google,5,2024-01-12 15:40:23,bagus
Pengguna Google,2,2024-01-12 15:24:48,"Mau login aja gk bisa padahl tnggal verifikasi aja udah masukin 16 no kartu nya tapi gk ada balsan trus udah 3 hari nyoba gk bisa mulu, tlfon halo bca cuman d arahin restar mulu padahal udah di restar ulang² tetep aja gk bisa,gmna si ini bca"
Pengguna Google,1,2024-01-12 15:10:47,"Kenapa ya mau bikin mbanking baru suka eror mulu pas ada pemberitahuan melalui sms suka lama nunggu, eh gataunya suruh coba lagi nanti hadeuh"
Pengguna Google,5,2024-01-12 14:39:46,Sangat mudah dalam mengatur keuangan.
Pengguna Google,5,2024-01-12 14:08:02,Bagus
Pengguna Google,5,2024-01-12 14:03:57,Kenapa yang muncul unable to authentice.bagaimana cara mengatasinya
Pengguna Google,1,2024-01-12 13:59:21,Tiba2 error tidak bs masuk...
Pengguna Google,5,2024-01-12 13:39:04,"sangat memuaskan, memudahkan segala urusan kapanpun dimanapun"
Pengguna Google,5,2024-01-12 13:29:47,Keren
Pengguna Google,2,2024-01-12 13:14:56,kenapa tidak bisa di akses . hanyatimbul 208 kode yang di maksud personal .
Pengguna Google,5,2024-01-12 12:51:36,Berhar tabungan ini bs menjamin
Pengguna Google,1,2024-01-12 12:43:54,"heh setan, mau daftar aja susah bener, sms gagal lah ini lah itu lah, saya udah ada puluhan kali ngirim sms sampe ke potong 70rb masih gagal, tutup aja aplikasinya kalau gabisa ngatasi masalah kaya gini"
Pengguna Google,5,2024-01-12 12:14:52,Semoga semakin lebih baik
Pengguna Google,5,2024-01-12 11:31:33,Kren
Pengguna Google,1,2024-01-12 10:57:49,gimana ni admin kenpa gak bisa di buka ya
Pengguna Google,2,2024-01-12 10:52:51,Oklah
Pengguna Google,5,2024-01-12 10:40:31,Keren
Pengguna Google,1,2024-01-12 10:20:31,"Apacoba, saya sudah benar memasukan pin tetapi tetap salah lalu diblokir, setelah divlokir saya ke kantor cabang untuk membukanya dan mengganti pin setelah darisana saya pulang lalu sorenya saya mau cek lalu masukan pin setelah itu pinnya salah sampai 2x, ini gimana ya? Eror apa gimana? Jelek sekali aplikasinya kalau,begitu"
Pengguna Google,4,2024-01-12 10:12:33,Aman dan tida kena ambil bintang emalpat
Pengguna Google,5,2024-01-12 09:59:01,Sangat memuaskan
Pengguna Google,1,2024-01-12 09:39:09,Gimana sih gak bisa di apa apain aplikasi nya
Pengguna Google,5,2024-01-12 09:37:03,ok
Pengguna Google,5,2024-01-12 09:26:28,"Alhamdulillah sdh bisa, terima kasih..."
Pengguna Google,1,2024-01-12 09:02:49,Knpa uang tidak masuk saya transfer dari dana ke bca status berhasil tapi pas cek di bca ko gk ada uang masuk
Pengguna Google,5,2024-01-12 08:55:36,Dapat laporan transaksi berhasil dari BRI tp saldo tidak ada masuk🙏🥺
Pengguna Google,3,2024-01-12 08:55:32,Ada TF masuk tapi belum masuk ke rekening BCA aku
Pengguna Google,5,2024-01-12 08:36:37,mantap lah
Pengguna Google,5,2024-01-12 08:29:49,Cepat tanggap pada nasabahnya....
Pengguna Google,2,2024-01-12 08:27:31,Keluar Mulu padahal udah update
Pengguna Google,1,2024-01-12 08:23:47,Layanan BI fast sering gangguan alhasil ketika transfer saldo sudah terpotong tapi Balum masuk ke rekening tujuan. Bagus di ilangin aja itu BI fast nya
Pengguna Google,5,2024-01-12 08:19:17,Sangat baik
Pengguna Google,5,2024-01-12 08:12:06,Sangat terbantu
Pengguna Google,4,2024-01-12 07:26:31,Bca Mobile bisa membantu luar biasa
Pengguna Google,4,2024-01-12 07:22:18,Nggak bisa buka Rekening lewat online tidak ada balasan verifikasi
Pengguna Google,5,2024-01-12 07:18:47,"Aplikasi yang sangat berguna, menggunakannya mudah.terbaik"
Pengguna Google,3,2024-01-12 07:14:44,"ini udah yang ketiga kalinya saya instal ulang ya, setiap masuk data tidak terbaca terus .tolong segera diperbaiki sistemnya supaya tujuan mobile sesuai untuk memudahkan nasabahnya, bukan malah merepotkan.terimakasih"
Pengguna Google,1,2024-01-12 07:09:41,Bca makin kgk jelas awal nya bisa bikin. Gara gara mau masang mbaking jadi kgk bisa kepake tuh kartu. Mendingan pake yang lain aja gak begitu ribet. Mudah murah. Nyesel selama ini pake bca.
Pengguna Google,1,2024-01-12 06:57:52,apa si ini bca sistem verifikasi wajahnya gak bisa parah banget
Pengguna Google,5,2024-01-12 06:54:59,Ok
Pengguna Google,1,2024-01-12 06:44:45,"Kode otp gapernah terkirim, sudah 100x nyoba"
Pengguna Google,1,2024-01-12 06:24:26,Mengapa tidak bisa cek saldo dan lainya ? Dari kemaren ni
Pengguna Google,5,2024-01-12 06:23:52,Baru Mau coba
Pengguna Google,1,2024-01-12 06:21:40,Aplikasi BCA brimo gak bisa k buka knpa sih
Pengguna Google,1,2024-01-12 06:14:23,Bukan di permudah daftar malah makin ribet
Pengguna Google,5,2024-01-12 05:39:56,Semoga sukses
Pengguna Google,5,2024-01-12 05:38:18,Jos
Pengguna Google,1,2024-01-12 05:11:50,Ini gimana mau buka rekening transaksi gagal mulu
Pengguna Google,1,2024-01-12 04:57:10,Taikkkk cs biadabbbb
Pengguna Google,1,2024-01-12 03:14:01,Kenapa saya gak bisa login yah padahal gak di apa apain
Pengguna Google,1,2024-01-12 03:12:46,Aneh gabisa login pdhal ada pulsa
Pengguna Google,5,2024-01-12 02:43:18,BCA apa aja paling mudah gampang Tidak pelu ribet makasi BCA mobile...
Pengguna Google,3,2024-01-12 02:10:53,"Maaf, ini kenapa ya nggak bisa diupdate, dibuka apk nya pun nggak bisa???"
Pengguna Google,5,2024-01-12 01:07:49,Ok
Pengguna Google,1,2024-01-12 00:24:49,"Knp gk bsa masuk akun bcanya,,padahal kemaren"".a lancar ajha transaksinya..ahir"" ini malah gk bsa"
Pengguna Google,5,2024-01-12 00:15:52,Good
Pengguna Google,5,2024-01-11 23:59:49,Aplikasinya mendukung
Pengguna Google,1,2024-01-11 23:19:32,Kok tiba tiba keluar mbanking nya dan gk bisa masuk lagi mau login lagi sesuai araham malah gagal terus aneh
Pengguna Google,1,2024-01-11 23:06:48,"Payah, apk masih sering harus diuninstall, sepertinya harus diuninstall permanen ini. Sdh 2 kali spt ini. Ga ada perubahan."
Pengguna Google,5,2024-01-11 23:05:55,OK Saya puas
Pengguna Google,1,2024-01-11 22:39:58,Ngaco Sangat buruk setelah di update dan harus vermuk malah gagal tetus
Pengguna Google,5,2024-01-11 21:32:37,Alhamdulillah aman
Pengguna Google,5,2024-01-11 19:54:45,👍👍👍
Pengguna Google,1,2024-01-11 17:57:43,"Tolong kepada team BCA jgn mempersulit proses verif wajah, kalo dihitung udh 100x verif wajah tapi gagal terus. Aku sampai buka hijab agar foto wajah sama dgn ktp, karna foto di ktp masiih belum dihijab, tapi anehnya gagal terus. Cahaya cukup, posisi pas, wajah disama2in sama di ktp, tp ttp gagal. Apa harus selalu ke bank untuk solusi akhir, untuk apa ada verif online jika ttp msh dipersulit. Pada saat itu aku bener2 urgent. Saya yakin keluhan ini udh banyak yg ngalamin. Tolong utk diperhatikan."
Pengguna Google,1,2024-01-11 15:49:11,"sering transaksi qris, saldo kepotong, transaksi pending / gagal. ga ada pengembalian dana (refund) sudah menghubungi pihak bank membuat laporan sgala mcm ga ada hasil refund/ pengembalian dana yang masuk"
Pengguna Google,1,2024-01-11 15:28:04,Gimana ga berfungsi l
Pengguna Google,2,2024-01-11 14:53:32,Jelek setiap 3hari sekali notip mulu
Pengguna Google,5,2024-01-11 14:30:23,Mudah mudahan lancar selalu
Pengguna Google,5,2024-01-11 14:27:27,Terus inovasi dan tingkatkan pelayanan
Pengguna Google,3,2024-01-11 14:12:31,Kenapa aplikasi nya indikatornya merah terus?
Pengguna Google,1,2024-01-11 14:02:46,"Sudah mengikuti tata cara , perizinan aplikasi sudah di aktifkan semua dan pulsa sudah terisi masih saja tidak bisa masuk. Sampe pulsa habis tetap saja tidak masuk ... Tolong diperbaiki !!!!"
Pengguna Google,1,2024-01-11 13:47:21,Sudah 2x ini... Kejadian susah verifikasi wajah saat ganti HP. Apa wajah saya yang berubah ubah atau emang aplikasinya yg harus ditingkatkan
Pengguna Google,5,2024-01-11 12:49:14,Makin keren nih apk nya
Pengguna Google,2,2024-01-11 12:31:09,ubah bintang masih belom ada notifikasi bila ada transfer masuk
Pengguna Google,5,2024-01-11 12:29:38,Ok
Pengguna Google,5,2024-01-11 12:25:35,mantap pokoknya
Pengguna Google,5,2024-01-11 12:18:51,👍👍👍👍👍
Pengguna Google,1,2024-01-11 11:53:21,Tolong apk janagn suka nak ngeribetkan orang
Pengguna Google,5,2024-01-11 11:47:57,BCA mobile the best
Pengguna Google,5,2024-01-11 11:23:58,Kok tidak bisa verifikasi koneksi gagal terus sampai sya hapus sya instal ulang tetap saja kenapa yah mohon infonya
Pengguna Google,4,2024-01-11 11:12:04,"Muncul 208 terus, dilang kepengaturan Restar ulang malah ngabisin pulsa"
Pengguna Google,4,2024-01-11 11:01:31,Abis di update kok gak bisa bisa ya...
Pengguna Google,3,2024-01-11 10:57:35,Sering ke debit 2 kali 😌 mohon d perbaiki kualitas nya
Pengguna Google,1,2024-01-11 10:54:41,Mohon di perbaiki kembali karena apk anda sangat buruk
Pengguna Google,3,2024-01-11 10:46:35,"Ini saya mau daftar suruh nunggu kode OTP gak muncul muncul udah 2 hari kenapa ini, ada yang bisa jelasin.?"
Pengguna Google,5,2024-01-11 10:08:17,Ko udah masuk tapi keluar lg
Pengguna Google,5,2024-01-11 09:28:28,Mantap
Pengguna Google,5,2024-01-11 09:15:41,Bank ini sangat cocok untuk investasi dalam jangka panjang 😁
Pengguna Google,1,2024-01-11 09:13:51,Kecewa!! Login susah di update juga sdh Tolong dong di betulin demi kenyamanan nasabahnya
Pengguna Google,1,2024-01-11 07:55:35,"Aplikasi bangke, tolong dong di optimalkan lagi aplikasi nya. Masa saya gak bisa verifikasi wajah, telepon ke CS jawabannya gak jelas"
Pengguna Google,5,2024-01-11 07:28:10,Mantap
Pengguna Google,1,2024-01-11 06:55:34,"Makin kesini makin Bobrok ! Verivikasi muka aja selalu gagal, hadeuhh rumit amat !!!"
Pengguna Google,1,2024-01-11 06:30:55,"Di antara apk bank, bca Mobile paling baik dan aman, sakin amannya buat verifikasi wajah aja susah banget hahaha pengen banting HP rasanya parah parah parah"
Pengguna Google,3,2024-01-11 05:49:30,7pa
Pengguna Google,5,2024-01-11 05:26:57,Ok
Pengguna Google,1,2024-01-11 04:41:06,Ini BCA nya masih rusak ya...saya udah sms ke 89888 gk ada balasan sama sekali...udh 100 kali kirim gk bisa...gimna ni cara nya
Pengguna Google,1,2024-01-11 04:32:59,kenapa selalu 208 unable to authenticate your identity ya padahal posisi kartu sudah seperti saat mendaftar
Pengguna Google,1,2024-01-11 04:31:33,"Payah padahal mau di aktifkan mobile bankinya butuh tanda tangan juga udah tau saya stroke nga bisa tanda tangan,ribet urusannya ...cape cape saya udah datang ke ktr BCA yg di Pamulang"
Pengguna Google,5,2024-01-11 03:56:15,Aplikasi y luar biasa
Pengguna Google,4,2024-01-11 03:54:05,Kenapa ko bca nya pas buka susah banget
Pengguna Google,2,2024-01-11 03:33:16,Knapa kog gak bisa di buka ya apalikasi nya
Pengguna Google,1,2024-01-11 02:34:03,"Pulsa habis, solusi tetap gak ada."
Pengguna Google,1,2024-01-11 02:29:35,masa ga bisa verifikasi padahal pencahayaan sudah jelas tapi masih gagal
Pengguna Google,5,2024-01-11 02:20:22,TQ BCA saldo sudah balik lagi
Pengguna Google,5,2024-01-11 02:17:06,praktis
Pengguna Google,2,2024-01-11 02:07:45,Tidak bermanfaat
Pengguna Google,5,2024-01-11 01:55:06,"sejauh ini oke juga, ga ada masalah, terus dipertahankan"
Pengguna Google,5,2024-01-11 01:50:20,Sangat membantu
Pengguna Google,3,2024-01-11 01:19:19,Cara mengetahui user id BCA gimana
Pengguna Google,5,2024-01-11 01:05:45,Ngebines pengadilan gshj boiler type 8 ons Yaris Toyota merah
Pengguna Google,3,2024-01-11 00:58:54,Eror Mulu capek
Pengguna Google,5,2024-01-11 00:57:55,Good
Pengguna Google,1,2024-01-10 23:45:30,Jadul
Pengguna Google,1,2024-01-10 22:40:05,Aplikasi keuangan terburuk sepanjang masa. Untuk login harus beberapa x sms baru acc. Login doang habis pulsa 25ribu. Aplikasinya rusak. Selalu force close
Pengguna Google,1,2024-01-10 21:10:46,Mau masuk aja susah
Pengguna Google,5,2024-01-10 20:13:55,Mantap
Pengguna Google,5,2024-01-10 19:27:00,👍👍👍❤️
Pengguna Google,5,2024-01-10 18:55:51,Best performance application
